id,title,artist,genre,mood,popularity,energy,tempo_bpm,valence,danceability,acousticness,liveness,instrumentalness,speechiness
31926,Eu Te Louvarei,Kemuel,groove,melancholic,31,0.189,125.738,0.292,0.344,0.905,0.113,0.0,0.0345
31927,Cristo,Sync 3,groove,moody,30,0.641,149.407,0.149,0.343,0.0766,0.0857,0.0,0.0519
31928,Jericó - Ao Vivo,Kemuel,groove,moody,32,0.654,104.031,0.237,0.453,0.0154,0.689,8e-06,0.0929
31929,Na Terra Como no Céu (Here as in Heaven),Rodrigo Mozart,groove,angry,31,0.848,139.869,0.197,0.248,0.0015,0.0899,2e-06,0.0542
31930,Digging the Grave,36 Crazyfists,groove,energetic,0,0.942,170.091,0.614,0.468,0.0001,0.164,0.00291,0.0836
31931,Poderoso,Coral Voice Soul,groove,angry,31,0.853,139.937,0.302,0.338,0.109,0.704,2.5e-05,0.0782
31932,Sonhos de Deus,Juninho Black,groove,moody,30,0.517,135.914,0.199,0.533,0.408,0.139,0.0,0.027
31933,Se a Tua Voz Ouvir - Ao Vivo,Trazendo a Arca,groove,focused,31,0.561,125.074,0.372,0.605,0.382,0.731,0.0,0.0354
31934,salmo 139,Purples,groove,happy,30,0.755,93.02,0.505,0.436,0.314,0.113,0.0,0.0835
31935,New Disease,Spineshank,groove,angry,0,0.909,121.979,0.275,0.566,0.0001,0.0981,0.000254,0.0637
31936,O Que Dizer,Trazendo a Arca,groove,melancholic,32,0.232,85.248,0.386,0.504,0.697,0.875,0.0,0.0471
31937,Me Arrebataste,Trazendo a Arca,groove,moody,31,0.602,134.982,0.215,0.488,0.0221,0.967,1e-06,0.0296
31938,Canta Minha Alma (Sony Music Live),Kemuel,groove,moody,32,0.556,148.031,0.166,0.376,0.0069,0.0961,0.0,0.032
31939,Espelho - Ao Vivo,Novo Som,groove,melancholic,32,0.394,124.633,0.286,0.394,0.125,0.537,0.000171,0.0295
31940,Somos Todos Iguais - Ao Vivo,Novo Som,groove,energetic,31,0.85,138.38,0.694,0.479,0.0018,0.567,0.0,0.0306
31941,Nossa Historia - Ao Vivo,Novo Som,groove,melancholic,31,0.491,180.124,0.224,0.168,0.151,0.806,2e-05,0.0295
31942,Holding on - Dimitris Athanasiou Remix,GeoM,groove,moody,44,0.57,108.01,0.268,0.628,0.0832,0.181,0.355,0.0377
31943,This Love,Pantera,groove,angry,61,0.73,104.527,0.296,0.402,0.0003,0.103,0.323,0.0455
31944,Blacken the Cursed Sun,Lamb of God,groove,angry,50,0.995,116.444,0.112,0.401,0.0,0.176,0.00128,0.118
31945,5 Minutes Alone,Pantera,groove,happy,61,0.856,95.402,0.585,0.504,0.0007,0.114,0.359,0.0423
31946,Provação,Felipe Vilela,groove,focused,30,0.589,170.088,0.43,0.684,0.235,0.4,5e-06,0.353
31947,Emanuel,Bira Santos,groove,relaxed,32,0.458,129.931,0.426,0.481,0.063,0.182,0.0,0.0313
31948,Instrumento Teu,Música Legionária,groove,energetic,29,0.93,129.072,0.744,0.712,0.23,0.981,0.0,0.0576
31949,Vida no Altar,Sync 3,groove,energetic,30,0.89,144.842,0.94,0.71,0.192,0.193,0.0,0.0535
31950,Lift Me Up (feat. Rob Halford of Judas Priest),Five Finger Death Punch,groove,angry,62,0.988,75.018,0.174,0.508,0.0001,0.209,0.0,0.165
31951,Sabe Tudo,Leidy Murilho,groove,happy,30,0.646,80.99,0.772,0.681,0.176,0.131,0.0,0.0334
31952,Vitorioso És,Sarah Oliveira,groove,moody,30,0.552,139.943,0.0355,0.364,0.0877,0.0981,8e-06,0.0322
31953,Ele Sabe o Que Faz,Sync 3,groove,moody,29,0.603,131.768,0.344,0.319,0.543,0.228,0.0,0.0325
31954,Esperança (Kemuel Nation),Kemuel,groove,moody,30,0.63,118.02,0.253,0.528,0.573,0.678,0.00254,0.0536
31955,Salvo Pela Graça,Jefte Santos,groove,happy,30,0.786,151.812,0.504,0.58,0.0077,0.141,0.0,0.0398
31956,Eu Não Mereço,Coral Voice Soul,groove,moody,30,0.616,149.659,0.309,0.324,0.553,0.721,0.0,0.0378
31957,You're Not Alone - Extended Mix,Nando Fortunato,groove,melancholic,0,0.399,119.986,0.242,0.754,0.0011,0.0617,0.00772,0.0479
31958,Igual a Você (feat. Salomão do Reggae),ALEXANDRE APOSAN,groove,moody,30,0.67,139.934,0.33,0.443,0.0663,0.69,3.9e-05,0.261
31959,Me Arrependo,Coral Voice Soul,groove,moody,30,0.523,139.644,0.336,0.338,0.54,0.0757,1e-05,0.0419
31960,Louve Ao Senhor,Sarah Oliveira,groove,energetic,29,0.832,105.974,0.696,0.607,0.0244,0.202,2.2e-05,0.0296
31961,Meu Tributo,Kemuel,groove,sad,30,0.339,131.189,0.148,0.239,0.922,0.103,0.0,0.0329
31962,O Sonho - Ao Vivo,Preto no Branco,groove,moody,32,0.565,157.812,0.212,0.444,0.557,0.746,2e-06,0.0387
31963,Me Rendo,Trazendo a Arca,groove,sad,30,0.235,103.735,0.0599,0.297,0.261,0.232,0.0,0.0308
31964,Nada Levarei,Purples,groove,moody,30,0.681,133.943,0.316,0.572,0.519,0.0839,0.0,0.0506
31965,Sete Vezes Mais - Ao Vivo,Trazendo a Arca,groove,happy,30,0.843,109.934,0.453,0.586,0.192,0.81,0.0,0.0432
31966,Meu Amado - Ao Vivo,Trazendo a Arca,groove,moody,30,0.58,169.949,0.182,0.283,0.396,0.427,1.1e-05,0.0308
31967,Não Vou Te Esquecer - Ao Vivo,Novo Som,groove,happy,31,0.765,133.787,0.578,0.579,0.392,0.536,0.0,0.0347
31968,Nidara Maina,Samir,groove,energetic,18,0.735,87.489,0.642,0.503,0.585,0.0806,0.0,0.0411
31969,The Reason - Radio Edit,Xandl,groove,angry,36,0.947,121.992,0.346,0.718,0.0328,0.0763,0.692,0.0466
31970,Cool,Pascal Junior,groove,focused,48,0.63,119.988,0.596,0.825,0.0378,0.0542,1e-05,0.0517
31971,Angel Of Mercy,Black Label Society,groove,moody,29,0.674,153.89,0.288,0.4,0.0684,0.113,5e-06,0.0299
31972,Requiem For A Dream,RoelBeat,groove,angry,39,0.894,123.984,0.231,0.641,0.0008,0.0658,0.785,0.0618
31973,Dig,Mudvayne,groove,angry,64,0.983,134.975,0.271,0.623,0.0001,0.261,0.0617,0.151
31974,Diamonds - Geom Remix,Pete Bellis & Tommy,groove,happy,44,0.728,120.002,0.546,0.709,0.222,0.0628,0.000448,0.113
31975,Keeps Me High,Max Fane,groove,happy,0,0.73,110.023,0.407,0.777,0.0773,0.0981,0.000569,0.0845
31976,The Faded Line,Lamb of God,groove,angry,52,0.985,107.092,0.113,0.352,0.0009,0.339,0.0163,0.175
31977,Dull Boy,Mudvayne,groove,angry,31,0.953,142.97,0.312,0.598,0.0015,0.23,2e-06,0.193
31978,Temperou,Juninho Black,groove,relaxed,28,0.347,115.005,0.46,0.841,0.921,0.113,0.000744,0.0362
31979,Darkness Settles In,Five Finger Death Punch,groove,angry,62,0.933,132.812,0.18,0.334,0.0073,0.264,0.0,0.09
31980,Desperta (Wake),Kemuel,groove,energetic,29,0.864,130.956,0.683,0.631,0.0576,0.396,0.00203,0.047
31981,Muda-Me - Ao Vivo,Trazendo a Arca,groove,melancholic,29,0.472,129.974,0.286,0.346,0.0238,0.889,0.0,0.0315
31982,Eu Sou Livre,Jefte Santos,groove,energetic,29,0.816,149.983,0.806,0.633,0.0314,0.206,0.0,0.0385
31983,Se Organize - Ao Vivo,Preto no Branco,groove,happy,31,0.827,124.998,0.446,0.828,0.0759,0.987,0.0,0.186
31984,Disposable Heroes,Chimaira,groove,angry,0,0.986,187.989,0.291,0.183,0.0,0.179,0.000106,0.0692
31985,Living The Dream,Five Finger Death Punch,groove,happy,65,0.988,174.995,0.47,0.416,0.0008,0.137,0.0,0.113
31986,Dead Inside,Chimaira,groove,angry,0,0.982,105.363,0.284,0.384,0.0001,0.354,0.293,0.179
31987,Curl of the Burl,Mastodon,groove,angry,32,0.982,112.04,0.161,0.459,0.0005,0.131,0.00131,0.134
31988,Desperta-Me - Ao Vivo,Trazendo a Arca,groove,sad,29,0.411,137.974,0.183,0.507,0.228,0.131,0.0,0.0279
31989,Frequência - Ao Vivo,Felipe Vilela,groove,energetic,30,0.813,89.942,0.926,0.733,0.547,0.978,0.0,0.271
31990,Voz do Coração,Novo Som,groove,moody,30,0.574,140.006,0.188,0.534,0.0667,0.0832,0.0,0.0283
31991,Meu Sonho,Novo Som,groove,moody,30,0.503,141.881,0.217,0.562,0.203,0.145,1e-06,0.0256
31992,Sacia-Me - Ao Vivo,Trazendo a Arca,groove,moody,29,0.656,134.983,0.238,0.561,0.329,0.7,0.0,0.027
31993,Escrevi - Ao Vivo,Novo Som,groove,angry,29,0.736,140.322,0.217,0.262,0.155,0.811,0.0,0.036
31994,O Silêncio - Ao Vivo,Novo Som,groove,happy,30,0.885,72.292,0.434,0.426,0.0724,0.376,3.5e-05,0.0387
31995,Serás Sempre Deus,Trazendo a Arca,groove,moody,29,0.685,143.98,0.163,0.537,0.01,0.957,0.0,0.0282
31996,Agoreuo,Serge Legran,groove,angry,38,0.713,104.933,0.136,0.802,0.164,0.0991,0.193,0.142
31997,Something More Than This,Dj Vianu,groove,angry,47,0.746,116.994,0.343,0.715,0.0747,0.104,0.0712,0.0461
31998,Be With Me,Pascal Letoublon,groove,moody,47,0.685,120.006,0.0392,0.755,0.0075,0.0791,0.0168,0.0308
31999,The Bleeding,Five Finger Death Punch,groove,angry,54,0.812,159.933,0.124,0.322,0.0015,0.0986,0.0,0.0505
32000,Remember Everything,Five Finger Death Punch,groove,angry,54,0.824,161.974,0.12,0.368,0.0094,0.11,0.0,0.0401
32001,Força Pra Encarar,Leidy Murilho,groove,relaxed,28,0.404,113.082,0.4,0.656,0.378,0.108,0.0,0.0531
32002,Comunhão e Adoração,Paulo Rogerio,groove,happy,28,0.809,110.993,0.45,0.594,0.399,0.343,3e-06,0.0442
32003,Me Alcançou,Kemuel,groove,energetic,29,0.823,199.933,0.664,0.384,0.551,0.161,8e-06,0.284
32004,"Glória, Honra e Poder",Robson Nascimento,groove,chill,28,0.451,108.04,0.717,0.736,0.0059,0.0854,0.0,0.0312
32005,Sempre Comigo,Kemuel,groove,melancholic,29,0.434,152.249,0.207,0.28,0.567,0.11,3e-06,0.0373
32006,Alguém Como Eu,Luiz Arcanjo,groove,melancholic,28,0.198,128.312,0.261,0.511,0.897,0.131,7e-06,0.0332
32007,Revolution Is My Name,Pantera,groove,angry,58,0.988,89.905,0.277,0.243,0.0001,0.341,0.12,0.197
32008,Celebre,Trazendo a Arca,groove,energetic,28,0.896,147.954,0.674,0.576,0.105,0.909,0.0,0.0849
32009,Comunhão e Adoração - Ao Vivo,Paulo Rogerio,groove,happy,28,0.821,106.429,0.524,0.371,0.138,0.498,5.5e-05,0.0526
32010,Espírito Santo Vem,Jéssica Augusto,groove,sad,28,0.425,107.951,0.161,0.464,0.592,0.133,0.0,0.0288
32011,Pelo Sangue de Jesus,Álvaro Tito,groove,melancholic,28,0.295,135.158,0.649,0.515,0.913,0.11,0.0,0.0478
32012,Essa É A Hora - Ao Vivo,Felipe Vilela,groove,energetic,28,0.779,113.897,0.828,0.536,0.452,0.434,0.0,0.17
32013,Eu Te Louvarei Meu Bom Jesus,Sync 3,groove,melancholic,28,0.287,115.825,0.837,0.577,0.704,0.0999,0.0,0.168
32014,Santo - Ao Vivo,Trazendo a Arca,groove,sad,29,0.446,74.629,0.135,0.253,0.93,0.935,0.000411,0.0325
32015,Tesouro,Purples,groove,moody,28,0.698,114.026,0.271,0.584,0.538,0.108,0.0,0.0277
32016,Reluzir - Ao Vivo,Felipe Vilela,groove,happy,28,0.627,137.873,0.802,0.744,0.25,0.489,0.0,0.0902
32017,Abro Mão,Trazendo a Arca,groove,sad,28,0.406,123.781,0.197,0.446,0.195,0.141,0.0,0.0405
32018,Tudo Entrego a Ti,Purples,groove,energetic,28,0.718,96.485,0.691,0.679,0.432,0.127,0.0,0.045
32019,New Found Power,Damageplan,groove,energetic,0,0.976,126.917,0.658,0.304,0.0001,0.119,0.494,0.175
32020,Deixa Brilhar a Luz - Ao Vivo,Novo Som,groove,angry,28,0.714,110.464,0.196,0.298,0.0113,0.795,6e-06,0.0298
32021,Pra Tocar no Manto,Trazendo a Arca,groove,sad,29,0.479,119.954,0.135,0.46,0.597,0.199,0.0,0.0306
32022,Dreamer,Sako Isoyan,groove,sad,48,0.472,117.999,0.195,0.736,0.0044,0.103,0.0205,0.0431
32023,Right Back - 2nd Edit,Stoto,groove,moody,46,0.555,120.065,0.3,0.855,0.025,0.0558,0.152,0.0662
32024,Get Better - Gon Haziri Remix,DJ Tarkan,groove,happy,47,0.836,120.006,0.545,0.794,0.001,0.567,0.358,0.0397
32025,Right Back - Original Mix,Stoto,groove,happy,46,0.682,121.978,0.764,0.887,0.0082,0.0572,0.138,0.165
32026,Still Together - Radio Mix,Zeni N,groove,angry,44,0.788,117.996,0.237,0.675,0.001,0.348,0.0433,0.0358
32027,Late Night - Original Mix,Stoto,groove,happy,47,0.76,119.975,0.534,0.804,0.0284,0.072,0.903,0.0588
32028,Take My Hand - Paul Lock Remix,Housenick,groove,energetic,42,0.71,121.018,0.657,0.662,0.0789,0.322,0.139,0.0323
32029,Around This World (Nikko Culture Remix],Costa Mee,groove,happy,40,0.76,116.001,0.536,0.758,0.0011,0.0775,0.539,0.0491
32030,A Palavra,Coral Kadmiel,groove,energetic,27,0.811,96.013,0.857,0.79,0.119,0.103,0.0,0.0319
32031,I Just Want to Make Love to You,Cold Blood,groove,chill,27,0.49,94.644,0.654,0.441,0.113,0.131,0.0118,0.0691
32032,Me Lembro,Kemuel,groove,sad,28,0.332,151.274,0.0902,0.379,0.888,0.111,0.0,0.0333
32033,Na Braçada: Live Session,Daniel Araujo,groove,happy,27,0.647,110.019,0.685,0.779,0.0293,0.0937,0.000695,0.0558
32034,Judgment Day,Five Finger Death Punch,groove,happy,65,0.929,148.089,0.509,0.528,0.0004,0.258,0.0,0.073
32035,Ele Pode (Ao Vivo),Jéssica Augusto,groove,angry,27,0.888,176.02,0.291,0.316,0.0896,0.949,0.0,0.331
32036,Eu Também (100 Bilhões X) [So Will I (100 Billion X)] - Acústico,Kemuel,groove,sad,28,0.366,127.97,0.173,0.559,0.819,0.12,0.0,0.0266
32037,Beaten,Biohazard,groove,angry,0,0.957,95.282,0.283,0.401,0.0,0.152,0.000192,0.0994
32038,Te agradeço,Purples,groove,relaxed,27,0.466,192.013,0.571,0.452,0.3,0.123,0.0,0.0353
32039,Preto no Branco (feat. Eli Soares) - Ao Vivo,Preto no Branco,groove,happy,30,0.79,101.949,0.541,0.679,0.233,0.624,0.0,0.0673
32040,Te Adoro Senhor - Ao Vivo,Trazendo a Arca,groove,happy,28,0.899,119.634,0.584,0.502,0.492,0.522,0.0,0.098
32041,Provação / Live Session,Felipe Vilela,groove,melancholic,28,0.388,83.213,0.214,0.687,0.567,0.109,0.0,0.649
32042,Herói dos Heróis,Novo Som,groove,angry,28,0.763,140.067,0.224,0.52,0.043,0.171,0.0,0.0297
32043,Forever - Dimitris Athanasiou Remix,VetLove,groove,focused,39,0.557,115.008,0.467,0.752,0.333,0.126,0.343,0.0356
32044,In This River,Black Label Society,groove,melancholic,52,0.356,83.224,0.291,0.446,0.0929,0.108,1.6e-05,0.0275
32045,Love in Undercover,Costa Mee,groove,focused,40,0.58,114.975,0.545,0.772,0.0073,0.136,0.313,0.0382
32046,Gone Away,Five Finger Death Punch,groove,angry,54,0.738,106.047,0.3,0.502,0.0004,0.132,4.5e-05,0.0406
32047,IOU,Five Finger Death Punch,groove,angry,56,0.986,136.063,0.293,0.526,0.0001,0.111,0.0132,0.0893
32048,Desolation,Lamb of God,groove,angry,44,0.997,137.936,0.0676,0.434,0.0,0.428,0.00711,0.172
32049,Ashes of the Wake,Lamb of God,groove,angry,48,0.974,187.452,0.0795,0.208,0.0001,0.183,0.842,0.206
32050,Black Label,Lamb of God,groove,angry,49,0.962,90.503,0.336,0.297,0.0,0.329,0.855,0.0775
32051,Wake up Dead (feat. Dave Mustaine),Lamb of God,groove,happy,50,0.937,161.195,0.351,0.225,0.0001,0.119,0.163,0.124
32052,"Blue On Black (feat. Kenny Wayne Shepherd, Brantley Gilbert & Brian May)",Five Finger Death Punch,groove,happy,56,0.872,156.059,0.396,0.45,0.0018,0.0833,1.6e-05,0.0353
32053,Não Demora,Coral Voice Soul,groove,happy,26,0.78,81.952,0.466,0.392,0.15,0.262,0.0,0.0526
32054,Cenas,Álvaro Tito,groove,melancholic,27,0.485,112.828,0.205,0.563,0.707,0.143,0.0,0.0272
32055,Eli Eli,Kemuel,groove,sad,33,0.37,126.746,0.137,0.347,0.68,0.627,0.0103,0.0285
32056,Leva Me a Ti (Bônus Pista),Kemuel,groove,melancholic,27,0.421,115.848,0.298,0.456,0.559,0.106,0.000116,0.0488
32057,Watch You Bleed,Five Finger Death Punch,groove,angry,27,0.996,130.003,0.246,0.496,0.0,0.422,0.000449,0.144
32058,Manancial de Águas Vivas - Ao Vivo,Trazendo a Arca,groove,focused,27,0.647,135.064,0.484,0.531,0.36,0.0871,0.0,0.029
32059,Silenced,Mudvayne,groove,angry,28,0.986,111.108,0.32,0.645,0.0002,0.071,0.244,0.134
32060,Nele Vou Confiar,Kemuel,groove,moody,27,0.602,169.896,0.19,0.333,0.0525,0.134,0.0,0.0308
32061,Black Tongue,Mastodon,groove,angry,29,0.969,146.864,0.201,0.216,0.0,0.107,0.608,0.145
32062,Me Achego a Ti,Kemuel,groove,moody,27,0.623,181.142,0.139,0.201,0.447,0.113,0.000721,0.0386
32063,Último Dia - Ao Vivo,Templo Soul,groove,happy,26,0.897,91.965,0.513,0.653,0.184,0.541,0.0,0.161
32064,Minha Casa e Eu - Ao Vivo,Paulo Rogerio,groove,energetic,26,0.827,126.879,0.603,0.507,0.198,0.98,0.0,0.0601
32065,firmado,Purples,groove,chill,27,0.372,92.099,0.736,0.71,0.807,0.105,0.0,0.0411
32066,Venha Ser Feliz,Novo Som,groove,melancholic,27,0.453,129.879,0.244,0.364,0.451,0.151,0.0,0.0324
32067,Romance,Nando Fortunato,groove,relaxed,41,0.491,115.994,0.568,0.794,0.0378,0.0768,0.103,0.0437
32068,Stumblin' In,Ahmet Kilic,groove,sad,50,0.437,119.993,0.191,0.772,0.45,0.129,0.559,0.0516
32069,Eyes of Love - Toly Braun Remix,Akora,groove,happy,47,0.652,118.016,0.822,0.847,0.0725,0.0919,0.59,0.0801
32070,The Most - Radio Version,Alexander Hristov,groove,angry,45,0.85,120.003,0.34,0.764,0.0497,0.139,0.00295,0.056
32071,I Wanna Change - Housenick Remix,Nando Fortunato,groove,happy,40,0.641,114.995,0.771,0.796,0.0193,0.0394,0.775,0.0508
32072,UNHALLØWED,Machine Head,groove,angry,56,0.978,115.046,0.233,0.511,0.0002,0.308,0.000893,0.0654
32073,Push It,Static-X,groove,happy,63,0.978,149.887,0.499,0.557,0.0004,0.287,4e-06,0.0493
32074,Contramão,Julio Cesar,groove,focused,25,0.581,100.192,0.546,0.619,0.0526,0.204,0.0,0.0424
32075,Again We Rise,Lamb of God,groove,angry,47,0.994,110.268,0.0617,0.431,0.0001,0.115,3.3e-05,0.153
32076,I'm a Good Woman,Cold Blood,groove,happy,26,0.576,141.151,0.625,0.477,0.102,0.206,8.7e-05,0.149
32077,Quão Grande,Julio Cesar,groove,sad,26,0.451,143.969,0.0849,0.384,0.264,0.102,0.0279,0.0355
32078,Fucking Hostile,Pantera,groove,happy,56,0.96,93.867,0.506,0.479,0.0001,0.208,4.6e-05,0.0991
32079,Sinal de Amor,Yuri Costa,groove,moody,25,0.539,119.979,0.268,0.541,0.425,0.232,0.0,0.0293
32080,Vitória,Kemuel,groove,sad,27,0.387,127.972,0.0952,0.519,0.707,0.118,8.6e-05,0.0266
32081,Só Tu És o Primeiro,Coral Voice Soul,groove,happy,26,0.814,147.702,0.448,0.407,0.37,0.129,0.0,0.068
32082,Quem É Você?,Sync 3,groove,angry,25,0.802,149.935,0.17,0.517,0.0944,0.116,0.0,0.045
32083,Beginning of the End - Soundtrack Version,Spineshank,groove,energetic,28,0.916,124.784,0.628,0.58,0.0,0.0859,0.00633,0.0447
32084,Só Porque Me Amou,Rodrigo Mozart,groove,sad,26,0.37,132.25,0.0813,0.521,0.488,0.179,5.1e-05,0.0266
32085,Dizem - Ao Vivo,Trazendo a Arca,groove,focused,26,0.526,139.782,0.443,0.502,0.334,0.962,0.0,0.0351
32086,Caminho de Milagres - Ao Vivo,Trazendo a Arca,groove,moody,26,0.517,133.946,0.21,0.532,0.177,0.389,0.0,0.0262
32087,Infinitamente,Novo Som,groove,moody,26,0.523,142.047,0.121,0.483,0.287,0.153,0.0,0.0326
32088,Desejo do Meu Coração - Ao Vivo,Trazendo a Arca,groove,happy,26,0.806,74.984,0.551,0.483,0.43,0.976,0.0,0.0626
32089,Porque Te Abates - Salmo 42,Trazendo a Arca,groove,moody,26,0.603,129.959,0.208,0.507,0.23,0.117,0.0,0.0282
32090,Aviso - Ao Vivo,Felipe Vilela,groove,happy,26,0.795,77.026,0.575,0.651,0.0442,0.928,0.0,0.15
32091,Nova Estrada,Novo Som,groove,happy,26,0.658,107.242,0.877,0.786,0.125,0.0443,0.00568,0.0449
32092,seja a Ti (nada além de um instrumento),Purples,groove,moody,26,0.606,95.99,0.244,0.579,0.59,0.093,0.0,0.0303
32093,No Lies,Pascal Junior,groove,focused,46,0.633,123.882,0.395,0.733,0.186,0.272,0.0039,0.0533
32094,Many Dreams Ago - Part 1,Stoto,groove,moody,41,0.558,124.994,0.0446,0.76,0.0197,0.1,0.908,0.0604
32095,Important Story,Nando Fortunato,groove,focused,39,0.626,116.001,0.362,0.771,0.209,0.109,0.253,0.0335
32096,Waiting 4 Your Call - Housenick Remix,Kenno,groove,focused,40,0.512,115.007,0.444,0.789,0.0417,0.0992,0.375,0.0347
32097,Cradle to the Grave,Five Finger Death Punch,groove,angry,56,0.989,95.013,0.134,0.516,0.0001,0.12,0.0,0.144
32098,CHØKE ØN THE ASHES ØF YØUR HATE,Machine Head,groove,angry,55,0.992,124.941,0.327,0.511,0.0002,0.39,0.00104,0.133
32099,"NØ GØDS, NØ MASTERS",Machine Head,groove,angry,57,0.965,148.0,0.0959,0.479,0.0033,0.107,1e-06,0.115
32100,Sun Doesn't Rise,Mushroomhead,groove,happy,61,0.988,192.153,0.507,0.376,0.0001,0.346,6.4e-05,0.216
32101,Matter of Time,HELLYEAH,groove,angry,28,0.984,102.278,0.324,0.434,0.0006,0.14,1e-06,0.104
32102,Xeroxed,Mushroomhead,groove,angry,28,0.835,92.511,0.188,0.329,0.0154,0.131,0.019,0.175
32103,Just a Lil Bit,Frey,groove,energetic,0,0.793,119.99,0.949,0.857,0.0008,0.0457,0.897,0.0897
32104,A Casa Caiu,Ageu Soares,groove,energetic,25,0.916,119.084,0.783,0.797,0.776,0.0846,0.000177,0.0467
32105,Ninguém Explica Deus,Kemuel,groove,focused,26,0.586,65.194,0.521,0.154,0.199,0.228,0.0,0.0354
32106,Tudo Que Soul,Robson Nascimento,groove,happy,25,0.603,94.461,0.797,0.662,0.503,0.37,9e-06,0.0794
32107,Me Ensine a Caminhar,Juninho Black,groove,happy,25,0.5,79.986,0.61,0.717,0.557,0.106,0.000816,0.0406
32108,Under and Over It,Five Finger Death Punch,groove,angry,57,0.996,75.978,0.094,0.468,0.0,0.26,0.0,0.179
32109,Anywhere But Here,Five Finger Death Punch,groove,angry,26,0.987,138.018,0.29,0.511,0.0001,0.136,0.0,0.0739
32110,Toda Sorte de Benção - Ao Vivo,Trazendo a Arca,groove,energetic,26,0.939,130.941,0.62,0.529,0.403,0.965,0.0,0.135
32111,"filho,",Purples,groove,melancholic,26,0.466,135.697,0.346,0.512,0.536,0.0754,0.0,0.0383
32112,Thanks For Asking,Five Finger Death Punch,groove,energetic,63,0.828,100.037,0.697,0.626,0.0056,0.0683,0.0,0.0277
32113,De Novo - Ao Vivo,Felipe Vilela,groove,happy,26,0.516,168.008,0.806,0.704,0.551,0.281,0.0,0.0835
32114,Na Corte do Egito - Ao Vivo,Trazendo a Arca,groove,happy,26,0.869,110.007,0.526,0.64,0.0134,0.929,2e-06,0.0346
32115,cruz vazia,Purples,groove,energetic,25,0.831,129.986,0.737,0.631,0.0357,0.323,0.0,0.0443
32116,Rei Desta Nação,Purples,groove,happy,25,0.788,119.92,0.36,0.4,0.442,0.0889,0.0,0.0442
32117,Poder Inconfundível - Ao Vivo,Felipe Vilela,groove,happy,26,0.674,92.992,0.743,0.791,0.0198,0.663,0.0,0.153
32118,Escrevi,Novo Som,groove,melancholic,26,0.475,146.081,0.225,0.553,0.0728,0.2,0.0,0.0239
32119,Por Um Segundo,Novo Som,groove,sad,26,0.39,136.776,0.131,0.414,0.288,0.134,0.0,0.0272
32120,Bubbles - Radio Mix,Mpirgkel,groove,sad,39,0.458,104.981,0.166,0.733,0.166,0.0868,1.4e-05,0.105
32121,Oldu Olanlar,DJ Tarkan,groove,relaxed,25,0.444,110.017,0.391,0.806,0.0883,0.102,0.871,0.0491
32122,Your Heart Beating,HØNEST,groove,focused,51,0.622,123.984,0.534,0.778,0.0243,0.363,0.00158,0.0489
32123,Snow Rain,Alex Spite,groove,focused,41,0.593,119.997,0.513,0.844,0.006,0.0813,0.853,0.0613
32124,What Mama Said,Manuel Riva,groove,angry,45,0.808,109.05,0.333,0.763,0.0437,0.198,0.00588,0.0929
32125,Little Something,Midi Culture,groove,energetic,49,0.728,118.158,0.648,0.737,0.145,0.0999,0.00139,0.0397
32126,This Fire in Me - Paul Lock Remix,Nando Fortunato,groove,energetic,39,0.89,118.008,0.814,0.706,0.0482,0.0668,0.0907,0.045
32127,Left Me In The Rain,Costa Mee,groove,angry,37,0.708,118.009,0.331,0.705,0.0005,0.346,0.7,0.0448
32128,I Won't Lie,Matvey Emerson,groove,happy,49,0.807,110.024,0.355,0.702,0.24,0.347,0.00171,0.0388
32129,New Colossal Hate,Lamb of God,groove,angry,44,0.995,199.954,0.15,0.383,0.0,0.306,0.735,0.217
32130,Circle The Drain,Machine Head,groove,angry,54,0.932,152.028,0.303,0.442,0.0001,0.28,4e-06,0.0575
